WP-Line204 DataID´s:;;;;;;;;;;;;;;;;;;

Hex ;Dec  ;Beskrivelse                   ;Navn                          ;Scale Val   ;Scale Typ      ;Initial     ;Precision      ;Type                ;Unit           ;Enable  ;Supscr. ;Thresh. ;Holdtm. ;Invert  ;Offset  ;Scale   ;LogFlag ;Type
48  ;72   ;8 High Speed In               ;8_Frq                         ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_HERTZ     ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U32       
49  ;73   ;1 High Speed In rpm           ;1_Rpm                         ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_RPM       ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U64       
4A  ;74   ;2 High Speed In rpm           ;2_Rpm                         ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_RPM       ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U64       
4B  ;75   ;3 High Speed In rpm           ;3_Rpm                         ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_RPM       ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U64       
4C  ;76   ;4 High Speed In rpm           ;4_Rpm                         ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_RPM       ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U64       
4D  ;77   ;5 High Speed In rpm           ;5_Rpm                         ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_RPM       ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U64       
4E  ;78   ;6 High Speed In rpm           ;6_Rpm                         ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_RPM       ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U64       
4F  ;79   ;7 High Speed In rpm           ;7_Rpm                         ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_RPM       ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U64       
50  ;80   ;8 High Speed In rpm           ;8_Rpm                         ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_RPM       ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U64       
51  ;81   ;1-4 GrayCodeCnt.              ;1-4_GrcCnt                    ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;100     ;0       ;0       ;0       ;1       ;TYPE_S32       
52  ;82   ;1-4 GrayCodeDir.              ;1-4_GrcDir                    ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;100     ;0       ;0       ;0       ;1       ;TYPE_S8        
53  ;83   ;1-4 GrayCodeDef.              ;1-4_GrcDef                    ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;100     ;0       ;0       ;0       ;1       ;TYPE_U8        
54  ;84   ;5-8 GrayCodeCnt.              ;5-8_GrcCnt                    ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;100     ;0       ;0       ;0       ;1       ;TYPE_S32       
55  ;85   ;5-8 GrayCodeDir.              ;5-8_GrcDir                    ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;100     ;0       ;0       ;0       ;1       ;TYPE_S8        
56  ;86   ;5-8 GrayCodeDef.              ;5-8_GrcDef                    ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;100     ;0       ;0       ;0       ;1       ;TYPE_U8        
57  ;87   ;1-4 GrayCodeMode              ;14_GrcCfg                     ;1           ;SCALE_NONE     ;0           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
58  ;88   ;5-8 GrayCodeMode              ;58_GrcCfg                     ;1           ;SCALE_NONE     ;0           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
59  ;89   ;1 High Speed In ppr           ;1_HSPPR                       ;1           ;SCALE_NONE     ;0           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U16       
5A  ;90   ;2 High Speed In ppr           ;2_HSPPR                       ;1           ;SCALE_NONE     ;0           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U16       
5B  ;91   ;3 High Speed In ppr           ;3_HSPPR                       ;1           ;SCALE_NONE     ;0           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U16       
5C  ;92   ;4 High Speed In ppr           ;4_HSPPR                       ;1           ;SCALE_NONE     ;0           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U16       
5D  ;93   ;5 High Speed In ppr           ;5_HSPPR                       ;1           ;SCALE_NONE     ;0           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U16       
5E  ;94   ;6 High Speed In ppr           ;6_HSPPR                       ;1           ;SCALE_NONE     ;0           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U16       
5F  ;95   ;7 High Speed In ppr           ;7_HSPPR                       ;1           ;SCALE_NONE     ;0           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U16       
60  ;96   ;8 High Speed In ppr           ;8_HSPPR                       ;1           ;SCALE_NONE     ;0           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U16       
61  ;97   ;1 Average Pulses              ;1_Avg                         ;1           ;SCALE_NONE     ;1           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U16       
62  ;98   ;2 Average Pulses              ;2_Avg                         ;1           ;SCALE_NONE     ;1           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U16       
63  ;99   ;3 Average Pulses              ;3_Avg                         ;1           ;SCALE_NONE     ;1           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U16       
64  ;100  ;4 Average Pulses              ;4_Avg                         ;1           ;SCALE_NONE     ;1           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U16       
65  ;101  ;5 Average Pulses              ;5_Avg                         ;1           ;SCALE_NONE     ;1           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U16       
66  ;102  ;6 Average Pulses              ;6_Avg                         ;1           ;SCALE_NONE     ;1           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U16       
67  ;103  ;7 Average Pulses              ;7_Avg                         ;1           ;SCALE_NONE     ;1           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U16       
68  ;104  ;8 Average Pulses              ;8_Avg                         ;1           ;SCALE_NONE     ;1           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U16       
