WP-Line351 DataID´s:;;;;;;;;;;;;;;;;;;
Revision = 4.1.2;;;;;;;;;;;;;;;;;;
Target = CPU;;;;;;;;;;;;;;;;;;
Project number = 1524;;;;;;;;;;;;;;;;;;

Hex ;Dec  ;Beskrivelse                   ;Navn                          ;Scale Val   ;Scale Typ      ;Initial     ;Precision      ;Type                ;Unit           ;Enable  ;Supscr. ;Thresh. ;Holdtm. ;Invert  ;Offset  ;Scale   ;LogFlag ;Type
94  ;148  ;COM1 Mode                     ;COM1_Mode                     ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
95  ;149  ;COM1 Synchronous mode         ;COM1_Sync                     ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
96  ;150  ;COM1 Baudrate                 ;COM1_Baud                     ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U32       
97  ;151  ;COM1 Databits                 ;COM1_DataBits                 ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
98  ;152  ;COM1 Stopbits                 ;COM1_StopBits                 ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
99  ;153  ;COM1 Parity                   ;COM1_Parity                   ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
AF  ;175  ;COM2 Mode                     ;COM2_Mode                     ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
9A  ;154  ;COM2 Synchronous mode         ;COM2_Sync                     ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
9B  ;155  ;COM2 Baudrate                 ;COM2_Baud                     ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U32       
9C  ;156  ;COM2 Databits                 ;COM2_DataBits                 ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
9D  ;157  ;COM2 Stopbits                 ;COM2_StopBits                 ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
9E  ;158  ;COM2 Parity                   ;COM2_Parity                   ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
9F  ;159  ;2Y TX COM1                    ;COM1_TX                       ;1           ;SCALE_NONE     ;0           ;0              ;NON_VALUE_OUTPUT    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_COM       
A0  ;160  ;1A RX COM1                    ;COM1_RX                       ;1           ;SCALE_NONE     ;0           ;0              ;NON_VALUE_INPUT     ;UNIT_NONE      ;1       ;0       ;1       ;0       ;0       ;0       ;0       ;0       ;TYPE_COM       
A1  ;161  ;4Y TX COM2                    ;COM2_TX                       ;1           ;SCALE_NONE     ;0           ;0              ;NON_VALUE_OUTPUT    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_COM       
A2  ;162  ;3A RX COM2                    ;COM2_RX                       ;1           ;SCALE_NONE     ;0           ;0              ;NON_VALUE_INPUT     ;UNIT_NONE      ;1       ;0       ;1       ;0       ;0       ;0       ;0       ;0       ;TYPE_COM       
A3  ;163  ;5 - 12 Current limited per channel;5-12_CurLim                   ;1           ;SCALE_NONE     ;500         ;0              ;OUTPUT_PARAMETER    ;UNIT_MAMPERE   ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U16       
A4  ;164  ;13 - 20 Current limited per channel;13-20_CurLim                  ;1           ;SCALE_NONE     ;500         ;0              ;OUTPUT_PARAMETER    ;UNIT_MAMPERE   ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U16       
A5  ;165  ;5 - 12 Reset auto fuse        ;5-12_CurLimReset              ;1           ;SCALE_NONE     ;1           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
A6  ;166  ;13 - 20 Reset auto fuse       ;13-20_CurLimReset             ;1           ;SCALE_NONE     ;1           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
A7  ;167  ;5 - 12 Supply +24V auto fuse  ;5-12_Vol                      ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_VOLT      ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U16       
A8  ;168  ;13 - 20 Supply +24V auto fuse ;13-20_Vol                     ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_VOLT      ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U16       
A9  ;169  ;5 - 12 auto fuse state        ;5-12_CurLimTrig               ;1           ;SCALE_NONE     ;0           ;0              ;BIT_INPUT           ;UNIT_NONE      ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U8        
AA  ;170  ;13 - 20 auto fuse state       ;13-20_CurLimTrig              ;1           ;SCALE_NONE     ;0           ;0              ;BIT_INPUT           ;UNIT_NONE      ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U8        
AB  ;171  ;Supply +24V                   ;+                             ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_VOLT      ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U16       
AC  ;172  ;Reference GND                 ;GNDVol                        ;100         ;SCALE_DIV      ;0           ;2              ;VALUE_INPUT         ;UNIT_VOLT      ;0       ;0       ;1       ;1000    ;0       ;0       ;0       ;0       ;TYPE_U16       
AD  ;173  ;Supply +15V                   ;15Vol                         ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_VOLT      ;0       ;0       ;1       ;1000    ;0       ;0       ;0       ;0       ;TYPE_U8        
AE  ;174  ;Supply +2.5V                  ;2.5Vol                        ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_VOLT      ;0       ;0       ;1       ;1000    ;0       ;0       ;0       ;0       ;TYPE_U8        
B0  ;176  ;21 - 22 Gray code count       ;21-22_GrcCnt                  ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;100     ;0       ;0       ;0       ;1       ;TYPE_S32       
B1  ;177  ;21 - 22 Gray code direction   ;21-22_GrcDir                  ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;100     ;0       ;0       ;0       ;1       ;TYPE_S8        
B2  ;178  ;21 - 22 Gray code defect      ;21-22_GrcDef                  ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;100     ;0       ;0       ;0       ;1       ;TYPE_U8        
B3  ;179  ;23 - 24 Gray code count       ;23-24_GrcCnt                  ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;100     ;0       ;0       ;0       ;1       ;TYPE_S32       
B4  ;180  ;23 - 24 Gray code direction   ;23-24_GrcDir                  ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;100     ;0       ;0       ;0       ;1       ;TYPE_S8        
B5  ;181  ;23 - 24 Gray code defect      ;23-24_GrcDef                  ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;100     ;0       ;0       ;0       ;1       ;TYPE_U8        
B6  ;182  ;21 Frequency average pulses   ;21_Avg                        ;1           ;SCALE_NONE     ;1           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U16       
B7  ;183  ;22 Frequency average pulses   ;22_Avg                        ;1           ;SCALE_NONE     ;1           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U16       
B8  ;184  ;23 Frequency average pulses   ;23_Avg                        ;1           ;SCALE_NONE     ;1           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U16       
B9  ;185  ;24 Frequency average pulses   ;24_Avg                        ;1           ;SCALE_NONE     ;1           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U16       
BA  ;186  ;COM1 Activation               ;COM1_activation               ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
BB  ;187  ;COM2 Activation               ;COM2_activation               ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
BC  ;188  ;21 - 24 Gray code mode        ;21-24_GrcMode                 ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
BD  ;189  ;COM1 Acknowledgement          ;COM1_acknowledgement          ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
BE  ;190  ;COM2 Acknowledgement          ;COM2_acknowledgement          ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
BF  ;191  ;21 - 24 Gray code divider     ;21-24_GrcDivide               ;1           ;SCALE_NONE     ;0           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
C0  ;192  ;21 - 24 Gray code zero point count;21-24_GrcZFound               ;1           ;SCALE_NONE     ;0           ;0              ;BIT_INPUT           ;UNIT_NONE      ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U8        
C1  ;193  ;21 - 24 Gray code PPR         ;21-24_GrcPPR                  ;1           ;SCALE_NONE     ;0           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U16       
C2  ;194  ;COM1 Turnaround delay         ;COM1_TurnaroundDelay          ;1           ;SCALE_NONE     ;5           ;0              ;VALUE_OUTPUT        ;UNIT_MS        ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U16       
C3  ;195  ;COM2 Turnaround delay         ;COM2_TurnaroundDelay          ;1           ;SCALE_NONE     ;5           ;0              ;VALUE_OUTPUT        ;UNIT_MS        ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U16       
C4  ;196  ;COM1 Inter-frame delay        ;COM1_InterframeDelay          ;10          ;SCALE_DIV      ;35          ;1              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
C5  ;197  ;COM2 Inter-frame delay        ;COM2_InterframeDelay          ;10          ;SCALE_DIV      ;35          ;1              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
C6  ;198  ;COM1 SSI counter              ;SSI_COUNTER_1                 ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;100     ;0       ;0       ;0       ;1       ;TYPE_U32       
C7  ;199  ;COM2 SSI counter              ;SSI_COUNTER_2                 ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;100     ;0       ;0       ;0       ;1       ;TYPE_U32       
C8  ;200  ;21 RPM pulses per revolution  ;21_PPR                        ;1           ;SCALE_NONE     ;1           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U16       
C9  ;201  ;22 RPM pulses per revolution  ;22_PPR                        ;1           ;SCALE_NONE     ;1           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U16       
CA  ;202  ;23 RPM pulses per revolution  ;23_PPR                        ;1           ;SCALE_NONE     ;1           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U16       
CB  ;203  ;24 RPM pulses per revolution  ;24_PPR                        ;1           ;SCALE_NONE     ;1           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U16       
