WP-Line151 DataID´s:;;;;;;;;;;;;;;;;;;
Revision = 3.0.1;;;;;;;;;;;;;;;;;;
Target = CPU;;;;;;;;;;;;;;;;;;
Project number = 7508;;;;;;;;;;;;;;;;;;

Hex ;Dec  ;Beskrivelse                   ;Navn                          ;Scale Val   ;Scale Typ      ;Initial     ;Precision      ;Type                ;Unit           ;Enable  ;Supscr. ;Thresh. ;Holdtm. ;Invert  ;Offset  ;Scale   ;LogFlag ;Type
6A  ;106  ;Uj Cal L1                     ;UjCalL1                       ;1000000     ;SCALE_DIV      ;0           ;6              ;VALUE_INPUT         ;UNIT_SECOND    ;1       ;1       ;1       ;100     ;0       ;0       ;0       ;0       ;TYPE_U32       
6B  ;107  ;Uj Cal L2                     ;UjCalL2                       ;1000000     ;SCALE_DIV      ;0           ;6              ;VALUE_INPUT         ;UNIT_SECOND    ;1       ;1       ;1       ;100     ;0       ;0       ;0       ;0       ;TYPE_U32       
6C  ;108  ;Uj Cal L3                     ;UjCalL3                       ;1000000     ;SCALE_DIV      ;0           ;6              ;VALUE_INPUT         ;UNIT_SECOND    ;1       ;1       ;1       ;100     ;0       ;0       ;0       ;0       ;TYPE_U32       
6D  ;109  ;WP4x00 I Cal L1               ;OICalL1                       ;1000        ;SCALE_DIV      ;1000        ;3              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U32       
6E  ;110  ;WP4x00 I Cal L2               ;OICalL2                       ;1000        ;SCALE_DIV      ;1000        ;3              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U32       
6F  ;111  ;WP4x00 I Cal L3               ;OICalL3                       ;1000        ;SCALE_DIV      ;1000        ;3              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U32       
70  ;112  ;WP4x00 Ij Cal L1              ;OIjCalL1                      ;1000000     ;SCALE_DIV      ;0           ;6              ;OUTPUT_PARAMETER    ;UNIT_SECOND    ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U32       
71  ;113  ;WP4x00 lj Cal L2              ;OIjCalL2                      ;1000000     ;SCALE_DIV      ;0           ;6              ;OUTPUT_PARAMETER    ;UNIT_SECOND    ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U32       
72  ;114  ;WP4x00 Ij Cal L3              ;OIjCalL3                      ;1000000     ;SCALE_DIV      ;0           ;6              ;OUTPUT_PARAMETER    ;UNIT_SECOND    ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U32       
73  ;115  ;I Cal L1                      ;ICalL1                        ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;100     ;0       ;0       ;0       ;0       ;TYPE_U64       
74  ;116  ;I Cal L2                      ;ICalL2                        ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;100     ;0       ;0       ;0       ;0       ;TYPE_U64       
75  ;117  ;I Cal L3                      ;ICalL3                        ;1000        ;SCALE_DIV      ;0           ;3              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;100     ;0       ;0       ;0       ;0       ;TYPE_U64       
76  ;118  ;Ij Cal L1                     ;IjCalL1                       ;1000000     ;SCALE_DIV      ;0           ;6              ;VALUE_INPUT         ;UNIT_SECOND    ;1       ;1       ;1       ;100     ;0       ;0       ;0       ;0       ;TYPE_U32       
77  ;119  ;Ij Cal L2                     ;IjCalL2                       ;1000000     ;SCALE_DIV      ;0           ;6              ;VALUE_INPUT         ;UNIT_SECOND    ;1       ;1       ;1       ;100     ;0       ;0       ;0       ;0       ;TYPE_U32       
78  ;120  ;Ij Cal L3                     ;IjCalL3                       ;1000000     ;SCALE_DIV      ;0           ;6              ;VALUE_INPUT         ;UNIT_SECOND    ;1       ;1       ;1       ;100     ;0       ;0       ;0       ;0       ;TYPE_U32       
79  ;121  ;Alarm Warn. (Early)           ;AEarlyWarn                    ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U8        
7A  ;122  ;A ZeroAmp Enabled             ;AZeroAmpEnab                  ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
7B  ;123  ;A ZeroAmp Limit               ;AZeroAmpLimit                 ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U16       
7C  ;124  ;A ZeroAmp Int. En.            ;AZeroAmpInterEnab             ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
7D  ;125  ;A ZeroAmp L1 Level            ;AZeroAmpL1Level               ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U16       
7E  ;126  ;A ZeroAmp L2 Level            ;AZeroAmpL2Level               ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U16       
7F  ;127  ;A ZeroAmp L3 Level            ;AZeroAmpL3Level               ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U16       
80  ;128  ;A ZeroAmp Avg Level           ;AZeroAmpAvgLevel              ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U16       
81  ;129  ;A ZeroAmp Alarm State         ;AZeroAmpAlarmState            ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U8        
82  ;130  ;A Phasedrop Enabled           ;APdEnab                       ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
83  ;131  ;A Phasedrop L1 Limit          ;APdL1Lim                      ;1           ;SCALE_NONE     ;50          ;0              ;VALUE_OUTPUT        ;UNIT_VOLT      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U32       
84  ;132  ;A Phasedrop L2 Limit          ;APdL2Lim                      ;1           ;SCALE_NONE     ;50          ;0              ;VALUE_OUTPUT        ;UNIT_VOLT      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U32       
85  ;133  ;A Phasedrop L3 Limit          ;APdL3Lim                      ;1           ;SCALE_NONE     ;50          ;0              ;VALUE_OUTPUT        ;UNIT_VOLT      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U32       
86  ;134  ;A Phasedrop L123 Lim.         ;APdL123Lim                    ;1           ;SCALE_NONE     ;50          ;0              ;VALUE_OUTPUT        ;UNIT_VOLT      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U32       
87  ;135  ;A Phasedrop Int. En.          ;APdInterEnab                  ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
88  ;136  ;A Phasedrop L1 Level          ;APdL1Level                    ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_VOLT      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U32       
89  ;137  ;A Phasedrop L2 Level          ;APdL2Level                    ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_VOLT      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U32       
